ข้อมูลคลองในพื้นที่เขต (สนน.และสนข.),,,,,,,,,
เขตคลองเตย,,,,,,,,,
9,ลำรางเลียบซอยจำเนียรเสริม,ลำรางตาป่วนหลังโกเด้นท์เพลส,ถนนประชาอุทิศใกล้, 3 - 8,640,-1.00,วังทองหลาง,,
,(ลำรางแยกลำรางตาป่วน),,สี่แยกถนนประดิษฐ์มนูธรรม,,,,,,
10,ลำรางเลียบซอยอินทราภรณ์,ทางเข้าทาวน์อินทาวน์,ทางเข้าหมู่บ้านบดินทรรักษา, 2 - 4,270,-1.00,วังทองหลาง,,
11,ลำรางเลียบถนนศรีวรา,สี่แยก ซ.รามคำแหง 39,สี่แยก ซ.รามคำแหง 21, 1 - 4,460,-1.00,วังทองหลาง,,
12,ลำรางอินทราชัย,คลองแสนแสบช่วงท้ายซอยรามฯ 39,ถนนศรีวรา, 3 - 8,"1,215",-1.00,วังทองหลาง,,
,,,,,"6,735",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตวัฒนา,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองตัน,คลองแสนแสบ,คลองพระโขนง, 25 - 30,"3,700",-2.50,วัฒนา,,
2,คลองบางมะเขือ,โรงเรียนพิบูลย์เวศน์,คลองพระโขนง, 2 - 15,"1,450",-1.50,วัฒนา,,
3,คลองเป้ง,คลองแสนแสบ,ซอยเจริญสุข, 4 - 8,"1,100",-2.00,วัฒนา,,
4,คลองแสนแสบ,ถนนอโศกดินแดง,คลองตัน, 20 - 30,"5,300",-2.50,วัฒนา,,
5,คลองพระโขนง,ถนนสุขุมวิท ,คลองบางนางจีน, 20 - 40,"1,300",-2.50,วัฒนา,,
,,,,,"12,850",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองขุดวัดภาษี,คลองเป้ง,คลองตัน, 10 - 35,"1,360",-2.00,วัฒนา,,
2,คลองศาลาลอย,คลองตัน,สุดระยะที่กำหนดให้, 6 - 25,"1,150",-1.50,วัฒนา,,
3,คลองสามอิน,คลองตัน,สุดระยะที่กำหนดให้, 2 - 30,"1,320",-1.50,วัฒนา,,
,,,,,"3,830",,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำซอยเจริญใจ,สุขุมวิท 63,ซ.แยกออกเจริญมิตร, 5 - 6,200,-2.00,วัฒนา,,
2,คูน้ำซอยทองหล่อ 5,สุขุมวิท 53,สุขุมวิท 55, 5 - 6,280,-2.00,วัฒนา,,
3,คูน้ำซอยทองหล่อ 9,สุขุมวิท 53,สุดระยะที่กำหนดให้, 5 - 6,285,-2.00,วัฒนา,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
4,ลำรางแยกคลองศาลาลอย ,คลองศาลาลอย ,คลองพระโขนง, 2 - 10,750,-1.50,วัฒนา,,
5,ลำรางแยกคลองสามอิน,คลองสามอิน,คลองตัน, 3 - 4,960,-2.00,วัฒนา,,
6,ลำรางเลื่อนอรรณพ (ต่อศักดิ์),ซอยต่อศักดิ์,คลองแสนแสบ, 1 - 8,990,-2.00,วัฒนา,,
7,ลำรางวัดใหญ่,สุขุมวิท 49,คลองแสนแสบ, 1 - 8,"1,945",-1.50,วัฒนา,,
8,ลำรางสาธารณะซอยวัฒนา (สุขุมวิท 19),ถนนสุขุมวิท,คลองแสนแสบ, 3 - 8,1330,-1.50,วัฒนา,,
9,ลำรางสาธารณะซอยสวัสดี,สุขุมวิท 31,คลองแสนแสบ, 2 - 6,1535,-1.50,วัฒนา,,
10,ลำรางสาธารณะแยกคลองเป้ง,คลองเป้ง,สุดระยะที่กำหนดให้, 6 - 10,255,-2.00,วัฒนา,,
11,ลำรางสาธารณะสุขุมวิท 15,คลองแสนแสบ,สุดระยะที่กำหนดให้, 5 - 7,270,-2.00,วัฒนา,,
,,,,,"8,800",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตสะพานสูง,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองทับช้างบน,คลองบึงขวาง,ถ.กรุงเทพ - ชลบุรี, 8 - 10,"2,900",-2.50,สะพานสูง,,
2,คลองทับช้างล่าง,คลองลาดบัวขาว,ถ.กรุงเทพ - ชลบุรี, 8 - 10,"5,050",-2.00,สะพานสูง,,
3,คลองแม่จันทร์,คลองบึงขวาง,ถ.กรุงเทพ - ชลบุรี, 8 - 12,"3,000",-2.50,สะพานสูง,,
4,คลองลาดบัวขาว,คลองแสนแสบ,คลองบึงขวาง, 8 - 20,"5,200",-2.50,สะพานสูง,,
5,คลองวังใหญ่บน,คลองทับช้างล่าง,คลองบ้านม้า, 6 - 8,"1,750",-2.00,สะพานสูง,,
6,คลองแสนแสบ,คลองบ้านม้า,คลองลาดบัวขาว, 20 - 35,"5,200",-2.50,สะพานสูง,,
7,คลองหลอแหล,คลองแสนแสบ,คลองวังใหญ่, 8 - 20,"2,900",-2.00,สะพานสูง,,
8,คลองบ้านม้า,คลองลำบึงบ้านม้า,ถ.กรุงเทพ - ชลบุรี, 7 - 25,400,-2.00,สะพานสูง,,
9,คลองลำบึงบ้านม้า,คลองบ้านม้า,ถ.กรุงเทพ - ชลบุรี, 5 - 10,650,-2.00,สะพานสูง,,
,,,,,"27,050",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองเจ็ก(สะพานสูง),คลองแสนแสบ,คลองหลอแหล, 6 - 8,"2,300",-2.00,สะพานสูง,,
2,คลองญี่ปุ่น,คลองหลอแหล,คลองบางเลา, 6 - 8,"1,745",-1.50,สะพานสูง,,
3,คลองบางเลา,คลองหลอแหล,คลองลาดบัวขาว, 6 - 8,"1,450",-2.00,สะพานสูง,,
4,คลองบ้านม้า 2,คลองแสนแสบ,หมู่บ้านสัมมากร, 3 - 5,"1,410",1.50,สะพานสูง,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
5,คลองมณี,คลองหลอแหล,คลองทับช้างล่าง, 6 - 8,950,-2.00,สะพานสูง,,
6,คลองมอญ(สะพานสูง),ถ.กรุงเทพกรีฑา,ถ.กรุงเทพ-ชลบุรี, 3 -4,"1,218",-1.50,สะพานสูง,,
7,คลองแยกคลองสะพานสูง,คลองสะพานสูง,คลองเจ็ก, 4 - 8,"1,270",-1.50,สะพานสูง,,
8,คลองวังใหญ่ล่าง,คลองทับช้างล่าง,คลองบ้านม้า, 4 - 8,"1,800",-1.50,สะพานสูง,,
9,คลองสะพานสูง,คลองแสนแสบ,คลองบัวคลี่, 6 - 8,"3,000",-2.00,สะพานสูง,,
10,คลองบัวคลี่,คลองวังใหญ่,คลองเจ็ก, 6 - 8,"2,550",-2.00,สะพานสูง,,
,,,,,"17,693",,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,แยกคลองหลอแหล(ม.ธารารมณ์),คลองหลอแหล,คลองหลอแหล, 6 - 8,767,-1.50,สะพานสูง,,
2,ลำรางข้างซอยจักรา,คลองแสนแสบ,สุดระยะที่กำหนดให้, 4 - 6,950,-1.50,สะพานสูง,,
3,ลำรางญี่ปุ่น,คลองญี่ปุ่น,คลองลาดบัวขาว, 4 - 6,725,-1.50,สะพานสูง,,
4,ลำรางตาโห้,คลองลาดบัวขาว,คลองแม่จัน, 4 - 6,572,-1.50,สะพานสูง,,
5,ลำรางบ้านม้าบน,คลองบ้านม้า,ถ.กรุงเทพ-ชลบุรี, 4 - 6,"1,189",-1.50,สะพานสูง,,
6,ลำรางแยกคลองเจ็ก,คลองแสนแสบ,คลองเจ็ก, 2 - 3,815,-1.50,สะพานสูง,,
7,ลำรางหมู่บ้านจิราธร,ถ.รามคำแหง,หมู่บ้านจิรธร,  4 - 6,700,-1.50,สะพานสูง,,
8,ลำรางหลวง,คลองทับช้างล่าง,คลองทับช้างบน, 4 - 6,"1,100",-1.50,สะพานสูง,,
,,,,,"6,818",,,,
เขตสาทร,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองกรวย,แม่น้ำเจ้าพระยา,บ่อสูบซอยบำเพ็ญกุศล, 3 - 6,"1,300",-1.50,สาทร,,
2,คลองช่องนนทรี,ถนนสาทร,ถนนจันทน์,15,"1,700",-1.50,สาทร,,
3,คลองวัดยานนาวา,แม่น้ำเจ้าพระยา,ซอยโรงน้ำแข็ง, 3 - 6,900,-1.00,สาทร,,
4,คลองสาทร,แม่น้ำเจ้าพระยา,ถนนพระราม 4, 9 - 10,"3,300",-2.00,สาทร,,
,,,,,"7,200",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองขวางทุ่งมหาเมฆ(สาทร),ถนนเย็นอากาศ,วิทยุการบิน, 4 - 8,500,-1.00,สาทร,,
2,คลองแยกคลองวัดยานนาวา,คลองวัดยานนาวา,สุดระยะที่กำหนดให้, 6 - 8,107,-1.00,สาทร,,
,,,,,607,,,,
,,,,,,,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำข้างวัดดอน,ซ.แยก ซ.เจริญกรุง 57,ซ.แสงจันทร์และ ซ.ดอนกุศล, 5 - 6,600,-1.00,สาทร,,
2,คูน้ำวัดดอน (ดอนกุศล),คลองวัดยานนาวา,ถนนเจริญราษฎร์, 6 - 8,540,-1.50,สาทร,,
3,คูน้ำวัดปรกพม่า,ถนนเจริญราษฎร์,สุดระยะที่กำหนดให้, 4 - 6,830,-2.00,สาทร,,
4,คูน้ำสวนพลู 1,ถนนนราธิวาสฯ,สุดระยะที่กำหนดให้, 3.5 - 4,575,-1.00,สาทร,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
5,คูน้ำหลังศาลเจ้ากวนอู,ถนนนราธิวาสฯ,หลังศาลเจ้ากวนอู, 3.5 - 4.5,240,-1.00,สาทร,,
6,แยกลำกระโดงกิ่งจันทร์,ลำกระโดงกิ่งจันทร์,สุดระยะที่กำหนดให้, 1.5 - 5,135,-1.00,สาทร,,
7,ลำกระโดงกิ่งจันทร์,ถนนจันทร์,ซอยอยู่ดี, 2 - 4,425,-1.00,สาทร,,
8,ลำกระโดงข้างวัดสุทธิ,แม่น้ำเจ้าพระยา,ถนนเจริญกรุง, 1 - 5,210,-1.00,สาทร,,
,,,,,,,ปัจจุบันไม่มีสภาพ,,
9,ลำกระโดงหุตายน,ซอยหุตายน,สุดระยะที่กำหนดให้,0.8 - 1,240,-1.00,สาทร,,
,,,,,"3,795",,ปัจจุบันไม่มีสภาพ,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตสายไหม,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองพระยาสุเรนทร์,คลองหกวา,คลองบึงพระยาสุเรนทร์, 30 - 40,"7,000",-2.00,สายไหม,,
2,คลองสอง,ถนนพหลโยธิน,ปตร.คลองสอง, 70 - 80,"3,800",-2.00,สายไหม,,
,,,,,"10,800",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองกระทุ่มโพธิ์,คลองสอง,สุดระยะที่กำหนดให้, 4 - 6,"1,120",-1.50,สายไหม,,
2,คลองจรเข้โพรง,คลองออเงินน้อย,คลองเต้าปูน, 6 -10,"2,450",-1.80,สายไหม,,
3,คลองจ้าหล่า 1,คลองจรเข้โพรง,คลองจ้าหล่าใหญ่, 4 - 6,"1,250",-1.50,สายไหม,,
4,คลองจ้าหล่า 2,คลองจรเข้โพรง,คลองจ้าหล่าใหญ่, 4 - 6,750,-1.50,สายไหม,,
5,คลองจ้าหล่าใหญ่,คลองอ้ายเป้ง,คลองพระยาสุเรนทร์, 8 -10,"3,080",-2.00,สายไหม,,
6,คลองเต้าปูน,คลองหมอนสี่สิบ,คลองพระยาสุเรนทร์, 6 -10 ,"1,050",-1.50,สายไหม,,
7,คลองลำต้น,คลองออเงินน้อย,สุดระยะที่กำหนดให้, 7 - 8,"1,050",-1.50,สายไหม,,
8,คลองสามง่าม(สายไหม),คลองสอง,คลองหมอนสี่สิบ-คลองออเกาะ, 4 - 6,"2,570",-2.00,สายไหม,,
9,คลองหนองเขิน,คลองจรเข้โพรง,สุดระยะที่กำหนดให้, 8 - 9,820,-2.00,สายไหม,,
10,คลองหนองควายหาย,คลองออเงินน้อย,คลองออเป้ง, 6 - 8,"2,730",-2.00,สายไหม,,
11,คลองหนองตะแคง,คลองออเกาะ,คลองหนองจอก, 7 - 9,"2,250",-2.50,สายไหม,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
12,คลองหนองยาว,คลองออเกาะ,คลองหนองจอก, 10 - 13,"3,500",-2.50,สายไหม,,
13,คลองหน้าวัดเกาะฯ,คลองหลังวัดเกาะ,คลองออเกาะ, 5 - 9,465,-2.00,สายไหม,,
14,คลองหม้อแตก,คลองหกวา,คลองหมอนสี่สิบ, 21 - 24,"1,970",-2.00,สายไหม,,
15,คลองหมอนสี่สิบ,คลองสอง,คลองพระยาสุเรนทร์, 8 - 10,"6,055",-2.00,สายไหม,,
16,คลองหมาหลง,คลองหมอนสี่สิบ,สุดระยะที่กำหนดให้, 5 - 8,"1,120",-1.50,สายไหม,,
17,คลองหลังวัดเกาะฯ,คลองสอง,คลองสามง่าม, 4 - 5,"1,120",-2.00,สายไหม,,
18,คลองออเกาะ,คลองสอง,คลองออเงิน, 10 - 18,"4,430",-2.00,สายไหม,,
19,คลองออเงิน,คลองหนองตะแคง,คลองหมอนสี่สิบ, 8 - 16,"1,710",-2.50,สายไหม,,
20,คลองออเงินน้อย,คลองออเงิน,คลองจรเข้โพรง, 6 - 10,978,-2.50,สายไหม,,
21,คลองออเป้ง,คลองออเงินน้อย,คลองพระยาสุเรนทร์, 8 - 12,"4,063",-2.00,สายไหม,,
22,คลองแอนเน็กซ์,คลองสอง,สุดระยะที่กำหนดให้, 8 - 10,"3,310",-2.00,สายไหม,,
,,,,,"47,841",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูระบายน้ำ กม.26,คลองสอง,สุดระยะที่กำหนดให้, 3 - 5,"1,340",-1.50,สายไหม,,
2,ลำรางใกล้บ้านผู้ใหญ่ชู,คลองออเป้ง,สุดระยะที่กำหนดให้, 3.5 - 4,470,-1.50,สายไหม,,
3,ลำรางนายจาง,คลองออเกาะ,สุดระยะที่กำหนดให้, 4 - 5,"2,000",-1.50,สายไหม,,
4,ลำรางนายชื้น,คลองออเกาะ,สุดระยะที่กำหนดให้, 3 - 4,280,-1.50,สายไหม,,
5,ลำรางนายแย้ม,คลองออเกาะ,ถนนเพิ่มสิน, 3 - 4,800,-1.50,สายไหม,,
6,ลำรางผู้ใหญ่บัว,คลองออเกาะ,สุดระยะที่กำหนดให้, 5 - 6 ,"1,000",-2.00,สายไหม,,
7,ลำรางผู้ใหญ่วัน,คลองออเกาะ,ถนนเพิ่มสิน, 4 - 5 ,560,-1.50,สายไหม,,
,,,,,"6,450",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตสัมพันธวงศ์,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองผดุงกรุงเกษม,สะพานเจริญสวัสดิ์,แม่น้ำเจ้าพระยา,20,"1,000",-2.50,สัมพันธวงศ์,,
,,,,,"1,000",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตสวนหลวง,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองขุนสกล,คลองพระโขนง,คลองตาสาด, 4 - 20,"1,550",-2.00,สวนหลวง,,
2,คลองบ้านป่า,คลองตัน,คลองลาว, 4 - 15,"3,000",-2.00,สวนหลวง,,
3,คลองบ้านม้า  ,คลองพระโขนง,ทางรถไฟสายตะวันออก, 5 - 10,"4,150",-2.00,สวนหลวง,,
4,คลองพระโขนง,แยกคลองบางนางจีน,คลองหนองบอน, 22 - 44,"7,000",-2.00,สวนหลวง,,
5,คลองลาว,คลองกะจะ,คลองหัวหมาก, 6 - 8,"3,000",-2.00,สวนหลวง,,
6,คลองศาลเจ้า,คลองพระโขนง,ถนนอ่อนนุช, 6 - 12,"1,500",-2.00,สวนหลวง,,
7,คลองสวนอ้อย,คลองพระโขนง,ซอยสุขุมวิท 93, 2 - 6,950,-1.50,สวนหลวง,,
8,คลองสะแก,คลองกะจะ,คลองตัน, 4 - 12,"1,800",-2.00,สวนหลวง,,
9,คลองหัวหมาก,คลองกะจะ,คลองพระโขนง, 6 - 10,"5,050",-2.00,สวนหลวง,,
10,คลองกะจะ,คลองแสนแสบ,คลองหัวหมาก, 8 - 12,"5,450",-2.00,สวนหลวง,,
11,คลองเคล็ด,คลองพระโขนง,คลองตาสาด (คู้), 6 - 15,"1,650",-2.00,สวนหลวง,,
12,คลองหนองบอน,คลองประเวศบุรีรมย์,คลองตาสาด (คู้), 8 - 15,"1,900",-2.00,สวนหลวง,,
13,คลองลำบึงบ้านม้า,ซ.อ่างศิลา,คลองจวน, 5 - 10,"1,950",-2.00,สวนหลวง,,
14,คลองบางนางจีน,คลองพระโขนง,ซอยสุขุมวิท 81, 5 - 12,800,-2.00,สวนหลวง,,
,,,,,"39,750",,,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองกลันตัน,คลองหัวหมาก,คลองประเวศบุรีรมย์, 6 - 12,"1,200",-2.00,สวนหลวง,,
2,คลองควาย(สวนหลวง),คลองบ้านป่า,สุดระยะที่กำหนดให้, 4 - 5,250,-2.00,สวนหลวง,,
3,คลองคู้ (คลองตาสาด),คลองเคล็ด,คลองหนองบอน, 6 - 12,"3,000",-2.00,สวนหลวง,,
4,คลองจวน,คลองหัวหมาก,คลองพระโขนง, 6 - 12,"1,200",-2.00,สวนหลวง,,
5,คลองเจ็ก,ถนนพัฒนาการ,คลองตัน, 6 - 8,235,-2.00,สวนหลวง,,
6,คลองเจ็ดขนัด,คลองพระโขนง,ลำรางหลังหมู่บ้านปัญญา, 4 - 6,"1,030",-2.00,สวนหลวง,,
7,คลองทองหลาง,คลองบ้านป่า,หมู่บ้านสวนหลวง, 6 - 8,"1,240",-2.00,สวนหลวง,,
8,คลองบางนางลี่,คลองบ้านหลาย,ซอยอ่อนนุช 36, 5 - 7,450,-2.00,สวนหลวง,,
9,คลองบ้านหลาย,คลองพระโขนง,ลำรางในซอยอ่อนนุช 30, 6 -10,"1,120",-2.00,สวนหลวง,,
10,คลองพระโขนงเก่า,คลองพระโขนง,คลองหนองบอน, 5 - 10,"1,680",-2.00,สวนหลวง,,
11,คลองโรงสีเก่า,คลองทองหลาง,คลองพระโขนง, 3 - 5,700,-2.00,สวนหลวง,,
12,คลองสวนหลวง,คลองพระโขนง,สุดระยะที่กำหนดให้, 4 - 6,265,-2.00,สวนหลวง,,
13,คลองขวางบน,คลองบางนางจีน,คลองสวนอ้อย, 6 - 10,700,-2.00,สวนหลวง,,
14,คลองโอ่งอ่าง,คลองบ้านป่า,คลองหัวหมาก, 5 - 6,"1,500",-2.00,สวนหลวง,,
15,คลองสุเหร่าใหม่ (คลองกลาง),คลองลำบึงบ้านม้า,คลองพระโขนง, 4 - 8,850,-2.00,สวนหลวง,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
16,คลองบางโคล่ - บ้านป่า,คลองตัน,คลองลาว, 6 - 20,"3,000",-2.00,สวนหลวง,,
,,,,,"18,420",,,,
,คู ลำราง ลำกระโดง,,,,,,,,
1,คูน้ำในแบ่งเขตข้างหมู่บ้านเอื้อสุข,ลำบึงบ้านม้า,ซอยเอื้อสุข, 10 - 14,"1,000",-2.00,สวนหลวง,,
2,คูน้ำสาธารณะในหมู่บ้านมิตรภาพ,ซอยหมู่บ้านมิตรภาพ,สุดระยะที่กำหนดให้,1.5 - 2,"2,950",-2.00,สวนหลวง,,
3,คูน้ำหมู่บ้านเอื้อสุข (ในที่ดินเอกชน),คลองประเวศบุรีรมย์,ลำบึงบ้านม้า, 10 - 14,"1,125",-2.00,สวนหลวง,,
4,ลำรางข้างซอยชมชื่น,คลองศาลเจ้า,คลองเคล็ด,2.5,700,-2.00,สวนหลวง,,
5,ลำรางข้างซอยมิตรวิถี,ชุมชนมิตรวิถี, ถนนศรีนครินทร์, 4 - 5,330,-2.00,สวนหลวง,,
6,ลำรางข้างซอยหมู่บ้านปัญญา,คลองหัวหมาก,สุดระยะที่กำหนดให้, 3.5 - 4.5,"1,150",-2.00,สวนหลวง,,
7,ลำรางข้างศาลเจ้าแปะกง,คลองบ้านป่า,ซอยแป๊ะกง, 2.5 -  4,"1,520",-2.00,สวนหลวง,,
8,ลำรางซอยถาวร,คลองลาว,สุดระยะที่กำหนดให้, 2 - 4,180,-2.00,สวนหลวง,,
9,ลำรางซอยวิเศษสุข,คลองกะจะ,ซอยวิเศษสุข, 3 - 4,180,-2.00,สวนหลวง,,
10,ลำรางในซอยอ่อนนุช 30,คลองสวนอ้อย,คลองบ้านหลาย, 3 - 4,700,-2.00,สวนหลวง,,
11,ลำรางในหมู่บ้านปัญญา,คลองโอ่งอ่าง,คลองพระโขนง, 3.5 - 4.5,850,-2.00,สวนหลวง,,
12,ลำรางบางนางชี,คลองบางนางจีน,สุดระยะที่กำหนดให้, 3 - 8,430,-2.00,สวนหลวง,,
13,ลำรางแบ่งเขตสวนหลวงกับเขตบางกะปิ,คลองหัวหมาก,ลำบึงบ้านม้า,  5 - 6,"1,400",-2.00,สวนหลวง,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
14,ลำรางเพรสซิเด้น์ปาร์คและชุมชนอัลกุ๊บรอ,คลองหัวหมาก,คลองพระโขนง, 4 - 5,"1,365",-2.00,สวนหลวง,,
15,ลำรางแยกถนนศรีนครินทร์ ,คลองหัวหมาก,ถนนพัฒนาการ, 2 - 5,500,-2.00,สวนหลวง,,
,(สี่แยกศรีพัฒน์),,,,,,,,
16,ลำรางวัดมหาบุศย์,วัดมหาบุศย์,สุดระยะที่กำหนดให้, 3 - 5 ,175,-2.00,สวนหลวง,,
17,ลำรางหมู่บ้านเมืองทอง 2/3,คลองหัวหมาก,ลำบึงบ้านม้า, 6 - 10,"2,500",-2.00,สวนหลวง,,
,,,,,"17,055",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตหนองจอก,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองซอยที่ 10,คลองลำหิน,สุดเขต กทม.,34,"11,400",-2.00,หนองจอก,,
2,คลองซอยที่ 11,คลองลำหิน,สุดเขต กทม.,34,"12,000",-2.00,หนองจอก,,
3,คลองนครเนื่องเขต,คลองแสนแสบ,สุดเขต กทม. (คลองหลวงแพ่ง), 20 - 25,"6,500",-2.00,หนองจอก,,
4,คลองลำเจียรดับ,คลองแสนแสบ,คลองลำหินใต้, 8 - 15,"6,500",-2.00,หนองจอก,,
5,คลองแสนแสบ,คลองลัดตาเตี้ย,คลองสิบสี่, 20 - 35,"11,000",-2.50,หนองจอก,,
6,คลองหลวงแพ่ง,คลองนครเนื่องเขต,คลองลำตาอิน, 20 - 25,"10,200",-2.00,หนองจอก,,
,,,,,"57,600",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองกระทุ่มล้ม,คลองสอง,คลองลำตาอิน, 6 - 8,"5,250",-1.50,หนองจอก,,
2,คลองกอเลา,คลองลำปลาทิว,คลองสอง, 6 - 8,750,-2.00,หนองจอก,,
3,คลองขุดใหม่,คลองลำปลาทิว,คลองบึงนายรุ่ง, 6 - 8,700,-2.00,หนองจอก,,
4,คลองจักร,คลองสิบสอง,คลองสิบสาม, 2 - 4,"2,800",-2.00,หนองจอก,,
5,คลองเจ๊กตาย,ถนนสุวินทวงศ์,คลองสอง, 3 - 6,"1,000",-1.50,หนองจอก,,
6,คลองเจียรดับ,คลองแสนแสบ,คลองลำตาจีน, 6 - 8,"1,500",-2.50,หนองจอก,,
7,คลองแชเผือก,คลองลำหินฝั่งเหนือ,จุดกำหนด, 2 - 4,"1,300",-2.00,หนองจอก,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
